"Central Air"|"Totally Renovated Condo In Prestigious Skymark Complex. Spacious, Excellent Layout, Open Concept, Crown Mouldings And Smooth Ceiling Throughout The Unit. Nothing Left Untouched. New Kitchen, Quartz, Brand New Appliances. Spacious Master With Gorgeous, Totally Remodeled Ensuite Bathroom And Huge Walk In Closet. Separate Office. Big Solarium As Extra Space. Outstanding Recreational Facilities! Check It Out."|"3303 Don Mills Rd"|708|2|2|1|None||Y|Y||Y|N|YCC|W|362|Ontario|"Don Mills And Finch"|N|34||Y||"New S/S '' Samsung"" Fridge, Stove, Dishwasher, Microwave. New "" Samsung"" Washer And Dryer. ( All Appliances On Manufacturer's Warranty. All Light Fixtures, Rods, Bathroom Mirrors, Office Shelves."|N|Gas|1.0|Undergrnd||Y|"Forced Air"||Y|Y|Flat|Flat|Flat|Flat|Flat|Flat|Flat|||None||535000.00|922.73|C3611002|1|Immediately|549900.00||||Exclusive|Undergrnd|||1|None|N|Y|"RIGHT AT HOME REALTY INC., BROKERAGE"|3.40|Living|5.00|4.30|Dining|5.00|3.00|Kitchen|3.20|3.00|Office|2.50|6.40|Master|3.40|6.80|"2nd Br"|3.20|3.40|Solarium|2.00|||||||6|1|Sale||1400-1599|"Don Mills"||3303|Rd|A|7|Apartment|2033.90||||8|N|Y|3|4|||1|1|||2015||M2J4T6||C.|"Condo Apt"|Concrete||||"Crown Moulding"|"Open Concept"|"Combined W/Dining"|"Open Concept"|"Crown Moulding"|"Combined W/Living"|"Stainless Steel Appl"|"Corian Counter"|"Pot Lights"|"Open Concept"|"B/I Shelves"|"Crown Moulding"|"Pot Lights"|"W/I Closet"|"3 Pc Ensuite"|"Double Closet"|"Crown Moulding"||"West View"|"Open Concept"||||||||||Y|104|26|C|"Del Property Management"|||||||Main||P2-B8||||||||||||||||||||||||||Flat|Flat|||||||||||Unknown|||||||||"2016-10-25 10:35:51.0"|01|01.C15|01.C15.0560|"Toronto C15"|Toronto|Toronto|"Don Valley Village"|"2016-10-25 10:35:53.0"||||||||||
"Central Air"|"Location, Location! Freshly Painted Throughout With Brand New Laminate Floors (Carpet-Free), Floor-To-Ceiling Windows In The Living/Dining Rm, White Kitchen, Spacious Bedroom, Four Piece Bathroom, In-Suite Laundry, One Parking Space & Storage Locker. Amenities Include An Indoor Pool, Hot Tub, Sauna, Racquet Ball & Squash Courts, Games Rm, Library, Conference Rms, Movie Viewing Rms, Guest Suites, 2 Party Rms, Tennis Courts & Grounds With Sun Deck."|"5 Concorde Pl"|203|1|1||None||N|Y||Y|N|MTCP|Sw|821|Ontario|"Don Valley/Wynford/Concorde"|N|34|Y|Y|N|"Inclusions: All Elf's & Blinds, B/I Dishwasher, Fridge, Stove, Washer & Dryer. Deposit: $5,000."|N|Gas|1.0|Undergrnd|N|Y|"Forced Air"|Y|N|Y|Main|Main|Main|||||||Owned|B32|259900.00|329.56|C3611021|1|Immediate|279900.00||||Owned|Mutual|38||0|None|Restrict|Y|"ROYAL LEPAGE REAL ESTATE SERVICES LTD., BROKERAGE"|8.22|Living|3.28|2.30|Kitchen|2.56|3.87|Master|2.56|||||||||||||||||||3||Sale||600-699|Concorde||5|Pl|A|2|Apartment|1538.00|http://bit.ly/2cqNbhb|218000|No|3|N|Y|4||||1||||2016|16-30|M3C3M8|Residential|C.|"Condo Apt"|Brick|Concrete|Level||"Combined W/Dining"|Laminate||"Tile Floor"|||Laminate|||||||||||||||||||||2016||Y|110|26|K|"Brookfield Property Management"|||||N||Main||"Unit 38, Lvl B"||||||N||||||||||||||||||||Main||||||Concierge|"Guest Suites"|Gym|"Indoor Pool"|"Party/Meeting Room"|"Security Guard"|Unknown|||||||||"2016-10-24 14:40:22.0"|01|01.C13|01.C13.0670|"Toronto C13"|Toronto|Toronto|"Banbury-Don Mills"|"2016-09-21 16:47:42.0"||||||||||
"Central Air"|"""Picasso On Richmond"" Brand New  Luxury Condo In The Heart Of The Financial & Entertainment District, One Bedroom + Den Of 594 S.F. + 55 S.F. Balcony, 9' Ceiling,  Mable Backsplash, Quartz Countertop. Step To Cn Tower, Rogers Centre, Air Canada Centre, Toronto Aquarium,  Imax & Restaurants, Ttc Street Car & Subway, 24 Hr Concierge, Yoga & Pilates Studio, Billiards Room, Media Room, Sauna, Exercise Room."|"318 Richmond St W"|2310|1|1|1|Apartment|None|N|Y||Y||TBA|Nw|0|Ontario|"Richmond West / John Street"|N|33||||"All Elfs, Sub-Zero Fridge, Glass Cook Top With Built-In Oven, B/I Microwave, B/I Dishwasher, Washer/Dryer Combine, All Window Coverings, Engineering Hardwood Floor Through-Out."|N|Gas|0.0|Undergrnd||Y|"Forced Air"||N|Y|Flat|Flat|Flat|Flat|Flat|||||None||2000.00||C3611303|1|"Immed/ Tba"|2050.00||||None|Undergrnd|||0|Open|Restrict|N|"WINLAND REAL ESTATE SERVICES INC., BROKERAGE"|3.71|Living|3.71|3.71|Dining|3.71|3.71|Kitchen|1.30|3.40|Master|3.09|1.94|Den|1.62|||||||||||||5||Lease||500-599|Richmond|W|318|St|A|22|Apartment|||||10|N|Y|4||||1|||||New|M5V1X2||C.|"Condo Apt"|Concrete||"Clear View"||"Combined W/Dining"|"Hardwood Floor"|"W/O To Balcony"|"Combined W/Living"|"Hardwood Floor"||"Open Concept"|"Hardwood Floor"|"Modern Kitchen"|"Hardwood Floor"|"Semi Ensuite"|"W/O To Balcony"|"Hardwood Floor"|Window||||||||||||||||Y|120|18|S|"Brookfield Condominium Services"|N|N|Ensuite|N|||Main||||||||||||||||||||||||||||||||||Concierge|"Exercise Room"|"Guest Suites"|"Party/Meeting Room"|"Rooftop Deck/Garden"|Sauna|Unknown|||||||||"2016-10-24 00:19:57.0"|01|01.C01|01.C01.1001|"Toronto C01"|Toronto|Toronto|"Waterfront Communities C1"|"2016-09-22 01:41:53.0"||||||||||
"Central Air"|"Gorgeous 10-Story-High Luxury And Modern Building By The Award Winning Designs In The Heart Of Downtown Toronto. Close To Bank, Public Transit, Restaurant, U Of T, Art Centre And Dragon City Mall. Rooftop Terrace With Bbq Stations; Theatre, Lounge, Party Rm & Exercise Rm."|"270 Spadina Ave"|712|1|1|1|None||N|Y||Y||TSCC|E|0|Ontario|"Dundas And Spadina"|N|33||||"S/S-: Fridge, Stove With Oven, B/I Microwave & Hood, Dishwasher, Washer And Dryer, Window Coverings."|N|Gas|1.0|Undergrnd||Y|"Forced Air"||N|Y|Flat|Flat|Flat|Flat|Flat|||||Owned|46|1980.00||C3611310|1|Imm/Tba|2200.00||||Owned|Private|R24||1|None|Restrict|N|"RE/MAX REALTRON REALTY INC., BROKERAGE"|3.35|Living|2.99|3.35|Dining|2.99|4.77|Kitchen|3.12|3.35|Br|2.82|2.18|Den|2.59|||||||||||||5||Lease||500-599|Spadina||270|Ave|A|6|Apartment|||||11|N|Y|4||||1|||||New|M5T2E5||C.|"Condo Apt"|Concrete||"Arts Centre"|"Clear View"|"Combined W/Dining"|Laminate|"Picture Window"|"Combined W/Living"|Laminate|"Open Concept"|"Modern Kitchen"|"Stainless Steel Appl"|"Granite Counter"|Laminate|"Picture Window"|"Double Closet"|Laminate|"Open Concept"||||||||||||||||Y|120|18|S|"Ideal Development"|N|N|Ensuite|N|||||P2||Hospital|"Public Transit"|School||||||||||||||||||||||Flat||||||"Bbqs Allowed"|Concierge|"Exercise Room"|"Party/Meeting Room"|"Rooftop Deck/Garden"||Unknown|||||||||"2016-10-25 14:02:44.0"|01|01.C01|01.C01.0960|"Toronto C01"|Toronto|Toronto|Kensington-Chinatown|"2016-09-22 12:31:15.0"||||||||||
"Central Air"|"Upgraded! Custom Kitchen Cabinetry, Mirrored Backsplash, Wide Plank Flooring. Bright South View Overlooking Downtown And Uoft. Walking Distance To 4 Subway Stations, Grocery Stores, Fine Dining And World Class Shopping. Stk Steakhouse Just Opened On The 2nd Floor."|"155 Yorkville Ave"|2210|1|1||None||N|Y||Y||N/A|S|0|Ontario|"Yorkville & Avenue"|N|33||||"Fridge, Dishwasher, Microwave/Convection Oven, Cooktop, Washer/Dryer, Locker."|N|Gas|0.0|None||Y|"Forced Air"||N|Y|Flat|Flat|Flat|Flat||||||Owned||1700.00||C3611526|1|Immediate|1700.00||||None|None|||0|None|N|N|"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE"|4.65|Living|4.54|4.65|Dining|4.54|4.65|Kitchen|4.54|3.78|Master|3.97||||||||||||||||4||Lease||0-499|Yorkville||155|Ave|A|22|Apartment|||||10|N|Y|3||||1||||||M5R1C4||C.|"Condo Apt"|Concrete||||Laminate|"Bay Window"|"South View"|Laminate|"Combined W/Living"|"South View"|Laminate|"Modern Kitchen"|"Stone Counter"|Laminate|Closet|||||||||||||||||||Y||||"First Service"|N|N|Ensuite|N|||||||||||||||||||||||||||||||||||||||||||Unknown|||||||||"2016-10-24 11:52:20.0"|01|01.C02|01.C02.0860|"Toronto C02"|Toronto|Toronto|Annex|"2016-09-22 10:18:42.0"||||||||||
"Central Air"|"Well Maint'd Tridel Building In Prime Location> Steps To Subway,24 Hrs Metro,Library,Theatres & Excellent Schls: Mckee P.S.,Earl Haig S.S.>**Rare To Find Two-Parking Space**> Well Maint'd,Bright & Very Clean Unit,New Ktchn W/Granite Countertop & All New Appls> South Exposure W/Sun-Filled,Spacious & Functional Layout> Laminate & Engn'd Wood Flr & Newer Paint<> 2 Parking Spaces & 1 Locker> ***Low Maint Fee Includes All Utilities***> Absolutely Move In Condition"|"18 Sommerset Way"|205|1|1||None||N|Y||Y|N|MTCC|S|1273|Ontario|"Yonge / Finch"|N|33||Y||"Kenmore Fridge & Stove,Ancona Range Hood,Bosch B/I Dishwasher,Washer,Dryer,All Elfs,All Window Coverings> Two Parkings & One Locker> **24 Hours Gate House,Indoor Swimming Pool,Party Room,Library,Billiards, Exercise Room, Gym & Much More**>"|N|Gas|2.0|Undergrnd||Y|"Forced Air"||Y|Y|Flat|Flat|Flat|Flat|Flat|||||Owned|1-#7|349000.00|375.00|C3611560|1|Tba|349000.00||||Owned|Undergrnd|||2|None|Restrict|Y|"RE/MAX REALTRON REALTY INC., BROKERAGE"||Foyer||5.30|Living|3.65|5.30|Dining|3.65|2.45|Kitchen|2.30|3.45|Br|3.20|||||||||||||4||Sale||500-599|Sommerset||18|Way|A|2|Apartment|1967.60|http://www.dreamhomestudio.ca/205-18-sommerset-street/|||4|N|Y|4||||1||||2016||M2N6X5||C.|"Condo Apt"|Brick||||"Marble Floor"|Closet||Laminate|"Combined W/Dining"|"South View"|Laminate|"Combined W/Living"|"South View"|Updated|"Granite Counter"|"Modern Kitchen"|"Large Closet"|"Large Window"|"South View"|||||||||||||||Y|103|21|C|"Del Property Management"|||||||||"Level C 03"|"Level C 46"|||||||||||||||||||||||||Flat||||||"Exercise Room"|"Guest Suites"|"Indoor Pool"|"Recreation Room"|"Security Guard"|"Security System"|Unknown|||||||||"2016-10-24 16:42:54.0"|01|01.C14|01.C14.0580|"Toronto C14"|Toronto|Toronto|"Willowdale East"|"2016-09-22 23:35:50.0"||||||||||
"Central Air"|"Yorkville Living At Its Finest! Luxurious And Modern Fully Furnished By Renowned Interior Designer Firm. Terrace Overlooking A Quiet Park With An Unobstructed View Of Yorkville. One Bedroom + Den With Full Bathroom (Den Can Be Used As 2nd Bedroom Or Home Office). Five Star Finishes Including Premium Furnishings, Stainless Steel Appliances, Granite Counters, Engineered Hardwood Flooring And More. Prime Location Within Minutes Of World Class Dining."|"18 Yorkville Ave"|1406|1|1|1|None||N|Y||Y||TSCC|W|1724|Ontario|"Yonge And Yorkville"|N|33||||"Steel: Fridge, Stove, Dishwasher And Built In Microwave. Washer And Dryer, All Elf's, Window Coverings, One Parking Space And One Locker"|N|Gas|1.0|Undergrnd||Y|"Forced Air"||N|Y||||||||||Owned||2450.00||C3611651|1|Immediate|2500.00||||Owned|None|||1|Open|Restrict|Y|"PROPERTY.CA REALTY INC., BROKERAGE"||||||||||||||||||||||||||||4||Lease||600-699|Yorkville||18|Ave|A|14|Apartment|||||06|N|Y|4||||1||||||M4W3Y8||2.|"Comm Element Condo"|Brick||"Clear View"|Library||||||||||||||||||||||||||||||Y|115|19|Q|"Brookfield Residential Services"|N|Y|Ensuite|N|||||||Park|"Public Transit"|Ravine|School|||||||||||||||||||||||||||||||||Unknown|||||||||"2016-10-25 09:26:32.0"|01|01.C02|01.C02.0860|"Toronto C02"|Toronto|Toronto|Annex|"2016-09-22 11:24:03.0"||||||||||
"Central Air"|"Spacious Bright Living W/ 2 Large Beds Plus Den & Solarium W/ Balcony, Prime Location At Atrium Ii In North York, Steps To Sheppard Subway And Sheppard Centre, Approx 1671 Sq,Ft., 5 Pc Master Ensuite Bath, Family Sized Upgraded Kitchen W/ Breakfast Area, Large Ensuite Storage, Feel Like A Bungalow, Excellent Schools: Mckee P.S., Bayview Middle, Earl Haig S.S."|"65 Spring Garden Ave"|208|2|2|1|None||Y|Y||Y|N|MTCC|W|650|Ontario|Yonge/Sheppard|N|33|Y|Y||"S/S Fridge, Stove, Built-In Dishwasher, Washer, Dryer, Existing Electric Light Fixtures, Existing Window Coverings, Fabulous Amenities: Squash,Exercise Room,Indoor Pool/24Hr Concierge. Parking P2-095, Locker P1-148."|N|Gas|1.0|Undergrnd||Y|"Forced Air"||Y|Y|Flat|Flat|Flat|Flat|Flat|Flat|Flat|Flat|Flat|Owned|148|729000.00|1003.85|C3611659|1|60/90/Tba|688000.00||||Owned|Undergrnd|95||1|Open|N|Y|"RE/MAX CONDOS PLUS CORPORATION, BROKERAGE"|7.03|Living|4.70|3.99|Dining|2.80|5.00|Kitchen|3.17|7.30|Master|3.66|3.99|"2nd Br"|3.18|3.90|Den|3.15|3.65|Solarium|2.60|2.89|Laundry|1.80||Foyer||5|2|Sale||1600-1799|"Spring Garden"||65|Ave|A|02|Apartment|3556.82||||08|N|Y|5|4|||1|1|||2016||M2N6U9||C.|"Condo Apt"|Concrete||||"Hardwood Floor"|"W/O To Sunroom"|"W/O To Balcony"|"Hardwood Floor"|"Combined W/Living"|"L-Shaped Room"|"Ceramic Floor"|"Eat-In Kitchen"|Backsplash|Broadloom|"5 Pc Ensuite"|"His/Hers Closets"|Broadloom|"W/O To Balcony"|"Large Closet"|Broadloom|"French Doors"|Window|"Hardwood Floor"|"W/O To Balcony"|Window||||"Marble Floor"|||||Y|103|21|D|"Brookfield 416-229-4510"|||||N||Main||Pb-095||||||N||||||||||||||||||||Flat|Flat|||||||||||Unknown|||||||||"2016-10-24 09:52:12.0"|01|01.C14|01.C14.0580|"Toronto C14"|Toronto|Toronto|"Willowdale East"|"2016-09-22 11:48:52.0"||||||||||
"Central Air"|"Exact Same Unit Just Sold For $230,000! Beautiful 1 Bedroom Unit Located In The Bathurst Manor Community, Seconds To Downsview Subway, Minutes To Yorkdale Mall, Allen Rd And 401.  Kitchen Open To Living And Dining Combo.  Master Features Juliette Balcony, Walk-In Closet, And Semi-Ensuite.  Parking And Locker Included.  Common Areas Recently Renovated.  Great Value!"|"1000 Sheppard Ave W"|304|1|1||None||N|N||Y|N|MTCC|S|1117|Ontario|"Allen Rd/Sheppard"|N|33||Y||"Fridge, Stove, Dishwasher, Stacked Washer And Dryer, Window Coverings, Elf's."|N|Gas|1.0|Undergrnd||N|"Forced Air"||N|N|Main|Main|Main|Main||||||Owned||222500.00|645.32|C3611767|1|"60-90 Days"|222500.00||||Owned|Undergrnd|||1|Jlte|Restrict|Y|"ROYAL LEPAGE REAL ESTATE SERVICES LTD., BROKERAGE"|5.02|Living|3.56|5.02|Dining|3.56|2.43|Kitchen|2.15|3.68|Master|3.04||||||||||||||||4||Sale||500-599|Sheppard|W|1000|Ave|A|3|Apartment|1327.15||||304|N|Y|4||||1||||2016||M3H2T6||C.|"Condo Apt"|Brick||Park|"Public Transit"|"Combined W/Dining"|Laminate|Window|"Combined W/Dining"|Laminate|Window|"O/Looks Dining"|"Breakfast Area"|"Ceramic Floor"|Laminate|"W/I Closet"|"Semi Ensuite"||||||||||||||||||Y|102|16|E|"Summer Hill Property Management"|||||||||62||School||||||||||||||||||||||||Main||||||"Security System"|"Visitor Parking"|||||Unknown|||||||||"2016-10-25 07:25:17.0"|01|01.C06|01.C06.0490|"Toronto C06"|Toronto|Toronto|"Bathurst Manor"|"2016-09-22 13:52:08.0"||||||||||
"Central Air"|"Luxury Minto88 In The Heart Of North York. Spectacular Sun-Filled 1 Bedroom 1 Bathroom Unit W/1 Parking And 1 Locker. East Facing With A Peaceful Zen Garden View. Open Concept Kitchen W/Granite Tops & S/S Appliances. Step To Two Subways, Whole Food Grocery, Sheppard Centre, And Shoppings. Minutes To Movie Theaters, Restaurants, Toronto Library, Civic Centre, Hwy 401, Mel Lastman Square, And Etc. Energy Efficient Condo."|"88 Sheppard Ave E"|811|1|1||None||N|Y||Y|N|TSCC|E|2488|Ontario|"Yonge / Sheppard"|N|33||Y||"All Elf's , S/S Appliances: Fridge, Stove, Build-In Dishwasher And Microwave/ Fan. Washer And Dryer. One Parking & One Locker"|N|Gas|1.0|Undergrnd||Y|"Forced Air"||N|Y|Flat|Flat|Flat|Flat||||||Owned||413800.00|348.06|C3611909|1|11/20/2016|418800.00||||Owned|Undergrnd|||1|Open|Restrict|Y|"RE/MAX REALTRON REALTY INC., BROKERAGE"|4.88|Living|3.05|4.88|Dining|3.05|3.05|Kitchen|3.05|3.05|Master|2.93||||||||||||||||4||Sale||500-599|Sheppard|E|88|Ave|A|8|Apartment|0.00|http://www.houssmax.ca/vtournb/h3470233|||11|N|N|4||||1||||2016||M2N0G9||C.|"Condo Apt"|Concrete||||Laminate|"Combined W/Dining"|"W/O To Balcony"|Laminate|"Combined W/Dining"||Laminate|"Granite Counter"|"Stainless Steel Appl"|Laminate|"Large Window"|"Large Closet"||||||||||||||||||Y|103|21|E|"First Service Residential"|||||||||C-77||||||||||||||||||||||||||||||||||||||Unknown|||||||||"2016-10-25 09:39:14.0"|01|01.C14|01.C14.0580|"Toronto C14"|Toronto|Toronto|"Willowdale East"|"2016-09-22 14:11:17.0"||||||||||
"Central Air"|"Luxury Condo In Bayview Village** One Locker Included***Walk In Closet***Big Window In Living Room, Nice Open View.***24 Hours Concierge Service.***Indoor Pool, Basketball Crt,...And More Recreational Facilities*** Near Ikea, Canadiantire, Steps To Subway Station, Easy Access To Hwy 401.***"|"19 Singer Crt"|1710|1|1||None||N|Y||Y|N|TSCC|Ne|2231|Ontario|Sheppard/Leslie|N|33||Y|||N|Gas|0.0|Undergrnd||Y|"Forced Air"||N|Y|Flat|Flat|Flat|Flat||||||Owned||281800.00|347.00|C3611981|1|Tba|281800.00||||None|Undergrnd|||0|Open|Restrict|N|"HOMELIFE LANDMARK REALTY INC., BROKERAGE"|3.86|Living|3.35|3.86|Dining|3.35|3.84|Kitchen|3.35|3.30|Br|2.84||||||||||||||||4||Sale||500-599|Singer||19|Crt|A|14|Apartment|1685.53||||31|N|Y|4||||1||||2016||M2K0B2||C.|"Condo Apt"|Concrete||"Clear View"|Hospital|"Combined W/Dining"|"W/O To Balcony"||"Combined W/Living"|||"Breakfast Bar"|"Open Concept"|"Granite Counter"|"W/I Closet"||||||||||||||||||||Y|103|24|E|"Brookfied Property Management"|||||||||||Park|"Place Of Worship"|"Public Transit"|"Rec Centre"|||||||||||||||||||||||||||Concierge|"Exercise Room"|"Indoor Pool"|"Party/Meeting Room"|"Visitor Parking"||Unknown|||||||||"2016-10-25 11:24:35.0"|01|01.C15|01.C15.0570|"Toronto C15"|Toronto|Toronto|"Bayview Village"|"2016-09-22 15:03:34.0"||||||||||
"Central Air"|"Absolutely Stunning Luxury Sw-Corner Suite. Totally Unobstructed View. Largest Unit On Same Floor.  Unique Tailor-Made Floorplan By Builder, 2 Walk-Outs To Balcony, 9' Ceiling, Floor-To-Ceiling Windows. Luxury Wallpapers, Custom Draperies, Professionally Painted Thru-Out. Custom-Built-In Speakers, Custom-Built Glass Doors, Custom-Built Office Cabinetry, Custom-Built Closet Organizers, Custom-Built Upgraded Bar & Counter Top....$30,000 Spent On Upgrades$$$$"|"11 Bogert Ave"|603|2|2|1|None||N|Y||Y|Y|TSCC|Sw|2501|Ontario|"Yonge/Sheppard Subway"|N|33||Y||"3 Lockers & 1 Parking Incl. Direct Access To Subway, Supermarket, Lcbo, Food Court, Tim Horton/Shops/Offices Downstairs. Indoor Pool, Steam Room, Jacuzzi, Gym, Roof Top Garden, Billiards,24 Concierge. Community Center. 2 Mins To Hwy401"|N|Gas|1.0|Undergrnd||Y|"Forced Air"||N|Y|Flat|Flat|Flat|Flat|Flat|Flat||||Owned|See|698000.00|706.32|C3612150|1|Immed/Tba|698000.00||||Owned|Undergrnd|163||1|Open|Restrict|Y|"TORONTO REAL ESTATE INSIDERS, BROKERAGE"||Living|||Dining|||"2nd Br"|||Master|||Den|||Kitchen|||||||||||6||Sale||900-999|Bogert||11|Ave|A|5|Apartment|3505.01|http://www.tourbuzz.net/public/vtour/display/625986?idx=1|||12|N|Y|4|3|||1|1|||2015|0-5|M2N0H4||C.|"Condo Apt"|Concrete||"Clear View"|Library|Laminate|Renovated|"Sw View"|Laminate|Renovated|"W/O To Balcony"|Laminate|"3 Pc Bath"|"W/O To Balcony"|Laminate|"4 Pc Ensuite"|"Closet Organizers"|Laminate|"B/I Bookcase"|"B/I Desk"|Laminate|"Granite Counter"|"Stainless Steel Appl"||||||||||||Y|103|20|E|"First Residential Service"|||||N||Main||"Level F-163"||Park|"Public Transit"|"Rec Centre"|School|||||||||||||||||||||||||||Concierge|"Guest Suites"|Gym|"Indoor Pool"|"Party/Meeting Room"|"Rooftop Deck/Garden"|Unknown|||||||||"2016-10-25 11:02:51.0"|01|01.C07|01.C07.0590|"Toronto C07"|Toronto|Toronto|"Willowdale West"|"2016-10-22 09:24:43.0"||||||||||
"Central Air"|"Incredible Value For A 1+1!! Bright And Spacious 1+1 Wheelchair Accessible Unit Steps To Bathurst And Lawrence In Tridel's Cranbrooke Village Condominiums!! 670 Sq. Ft. Plus Terrace!! $$$ Spent On Modifications To Kitchen And Bathroom To Make The Luxury Unit An Accessible Home! Suite Also Boasts 9-Foot Ceilings, Energy Efficient Stainless Steel Kitchen Appliances, Large Den/Office Space, And A Private Patio With Gardens."|"35 Saranac Blvd"|112|1|1|1|None||N|N||Y|N|TSCP|S|2395|Ontario|"Bathurst / Lawrence"|N|33||Y||"Included: All Elf's, Window Treatments, Alarm System (No Contract),  S/S Fridge, Oven, Induction Cooktop, Dishwasher,Exhaust Fan. Stackable Washer & Dryer. Low Maintenance Fees!! Building Is 2 Years New!!!"|N|Gas|0.0|Undergrnd||N|"Forced Air"||N|Y|Main|Main|Main|Main|Main|||||Owned||329000.00|285.47|C3612258|1|"Flexible / Tba"|329000.00||||None|None|||0|Terr|Restrict|N|"RIGHT AT HOME REALTY INC., BROKERAGE"|5.48|Living|3.20|3.20|Dining|5.48|3.59|Kitchen|3.01|3.99|Master|2.83|3.71|Den|2.16|||||||||||||4||Sale||600-699|Saranac||35|Blvd|A|1|Apartment|1836.89|http://www2.winsold.com/35saranacblvd112/virtualtour/index.aspx|||12|N|Y|4||||1||||2016||M6A2G5||C.|"Condo Apt"|Concrete||Park|"Place Of Worship"|"W/O To Patio"|"Open Concept"|"Tile Floor"|"Open Concept"|"Tile Floor"|"Combined W/Living"|"Modern Kitchen"|"Stainless Steel Appl"|"Open Concept"|"Large Closet"|"Large Window"|Laminate|"Open Concept"|"Tile Floor"||||||||||||||||Y|109|17|H|"Cranbrooke Village Condo"|||||||||||"Public Transit"|School|||||||||||||||||||||||||||||"Party/Meeting Room"||||||Unknown|||||||||"2016-10-25 14:52:23.0"|01|01.C04|01.C04.0620|"Toronto C04"|Toronto|Toronto|Englemount-Lawrence|"2016-09-22 19:05:49.0"||||||||||
"Central Air"|"Best Location In The Heart Of Downtown Toronto Award Winning Fly Condos. This Model Features 1 Bedroom + 1 Den On The 11th Floor W/City And Park Views And Has A Large Balcony, Amenities: State Of The Art Fitness Facility, 24 Hour Concierge, Indoor/Outdoor Rooftop Terrace & Party Room. Steps To Rogers Centre, Cn Tower, King West, Financial District, Restaurants, Shopping, Nightlife, Ttc. Walk Score 98"|"352 Front St"|1112|1|1|1|None||N|Y||Y|Y|TSCC|Sw|2346|Ontario|Front/Spadina|N|33|Y|Y||"Stainless Steel Appliances Include Fridge, Stove, Hood Fan, B/I Microwave, B/I Dishwasher, Upgraded Backsplash, Lighted Big Closets, & Large Balcony"|N|Gas|0.0|None||N|"Forced Air"||N|Y|Main|Main|Main|Main|Main|||||None||390000.00|380.00|C3612309|1|Imm|390000.00||||None|None|||0|Open|Restrict|N|"ROYAL LEPAGE FLOWER CITY REALTY, BROKERAGE"|5.79|Living|3.84|5.79|Dining|3.84||Kitchen||3.23|Master|2.74|2.60|Den|2.60|||||||||||||5||Sale||700-799|Front||352|St|A|11|Apartment|2354.16|||No|12|N|Y|1||||1||||2015|0-5|M5V1B5||C.|"Condo Apt"|Concrete||"Clear View"|Park|Laminate|"Open Concept"|"O/Looks Park"|Laminate|"W/O To Balcony"|"Combined W/Living"|Laminate|"Granite Counter"|"Modern Kitchen"|Laminate|"W/I Closet"||Laminate|||||||||||||||||Y|120|18|T|"First Service Residential Management"|||||N||Main||||"Public Transit"|"Rec Centre"|||||||||||||||||||||||Flat||||||Concierge|"Exercise Room"|"Games Room"|"Guest Suites"|Gym|"Media Room"|Unknown|||||||||"2016-10-24 15:25:31.0"|01|01.C01|01.C01.1001|"Toronto C01"|Toronto|Toronto|"Waterfront Communities C1"|"2016-09-23 10:46:14.0"||||||||||
None|"Welcome To Victoria Village, Spacious, Rare, 4 Bedroom, 2 Baths, 1 Parking, 1 Large Locker (7.5X4X8)**Close To Downtown*Lowrise Building*Quiet, Clean & Conveniently Located To Schools, Shops, Plazas, Places Of Worship & Public Transit"|"1815 O'connor Dr"|204|2|4||None||Y|N||Y|N|YCC|S|318|Ontario|"Victoria Pk/O'connor"|N|32|Y|Y||"All Elf's, All Existing Window Coverings, Stainless Steel Fridge & Stove."|N|"Grnd Srce"|1.0|Undergrnd|N|Y|Baseboard||Y|Y|Flat|Flat|Flat|Flat|Flat|Flat|Flat|Flat|Flat|Exclusive||358800.00|935.00|C3612470|1|Immediate/Tba|378800.00||||Owned|Undergrnd|P74||1|Open|N|Y|"CENTURY 21 LEADING EDGE REALTY INC., BROKERAGE"|5.56|Living|3.35|5.56|Dining|3.35|2.20|Kitchen|2.88|5.56|Family|3.35|3.10|Master|5.48|2.93|"2nd Br"|2.88|2.43|"3rd Br"|2.88|2.43|"4th Br"|2.88|2.66|Foyer|1.45|8||Sale||1400-1599|O'connor||1815|Dr|A|2|Apartment|1621.00||||204|N|Y|4|3|||1|1|||2016||M4A2P9||C.|"Condo Apt"|Brick||"Arts Centre"|Library|"Hardwood Floor"|"W/O To Balcony"|"Crown Moulding"|"Hardwood Floor"|"L-Shaped Room"|"Crown Moulding"|"Ceramic Floor"|"Stainless Steel Appl"||"Hardwood Floor"|"Combined W/Living"||"Hardwood Floor"|"His/Hers Closets"||"Hardwood Floor"|Closet||"Hardwood Floor"|Closet||"Hardwood Floor"|Closet||"Ceramic Floor"|Closet||||Y|116|27|M|"Maple Ridge Management 905-507-6726"|||||N||Main||||Park|"Place Of Worship"|"Public Transit"|School|||||||||||||||||||||||||||"Exercise Room"|"Games Room"|"Outdoor Pool"|"Party/Meeting Room"|"Tennis Court"||Unknown|||||||||"2016-10-24 12:56:01.0"|01|01.C13|01.C13.0810|"Toronto C13"|Toronto|Toronto|"Victoria Village"|"2016-09-24 12:45:27.0"||||||||||
